2012-03-30T22:34:30 mysql_thread_id	user	hostname	txn_status	time	undo_log_entries	query_text
2012-03-30T22:36:48 392	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818252','837655124',1333147008653,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '837655124', timestamp = 1333147008653, val = _binary'&5588110137362522112?????M?????M\0member:8270351
2012-03-30T22:36:48 393	espresso	localhost	ACTIVE	00:00	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('413818289','2888066594',1333147008660,_binary'&5588107822106714112?????M?????M\0member:22662525\Ztwitter:tweet?@DarrenHudach ??? ?????? ???????? - ????? ?????? http://t.co/twkiZClk #unfalert\0unfAlert(http://t.co/twkiZClk????? ???? ??? ????? ???????? ????? ???? ??? ????? ?????????. ????? ????? ?? ??????? ??? ????????? ????? ?????? ??? ??????? ?????? ?????? ????????? ??????? ..\0\0\0\0\0Vhttp://unfalert.com/images/twitter_auth.png\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitt
2012-03-30T22:36:50 374	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:36:54 390	espresso	localhost	ACTIVE	00:00	1	
2012-03-30T22:36:58 310	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:36:58 335	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:37:05 348	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:37:07 313	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:37:11 369	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:37:15 362	espresso	localhost	ACTIVE	00:00	1	commit
2012-03-30T22:37:19 360	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:37:41 389	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:37:47 335	espresso	localhost	ACTIVE (PREPARED)	00:00	1	commit
2012-03-30T22:37:51 211	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100085','506168963',1333147070938,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '506168963', timestamp = 1333147070938, val = _binary'&5588140575426650112????M????M\0member:27030381linkedin:share?Interesados enviar CV indic
2012-03-30T22:37:51 226	espresso	localhost	ACTIVE	00:01	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100149','843529227',1333147070949,_binary'&5588102772164698112?????M?????M\0member:98653406\Ztwitter:tweet(http://t.co/mDacVWX1\0Facebook(http://t.co/mDacVWX1?Facebook is a social utility that connects people with friends and others who work, study and live around them. People use Facebook to keep up with friends, upload an unlimited number of photos, post links and videos, and learn...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"
2012-03-30T22:37:51 245	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100140','75351826',1333147070947,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '75351826', timestamp = 1333147070947, val = _binary'
2012-03-30T22:37:51 283	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100171','158625649',1333147070954,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '158625649', timestamp = 1333147070954, val = _binary
2012-03-30T22:37:51 295	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100168','4278610188',1333147070953,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4278610188', timestamp = 133
2012-03-30T22:37:51 300	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100191','3501582670',1333147070961,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3501582670', timestamp = 1333147070961, val = _binary'&5588098976319578112?????M?????M\0member:68663252\Ztwitter:tweet2me gustan los mugr
2012-03-30T22:37:51 302	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100196','1226851205',1333147070966,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1226851205', timestamp = 1333147070966, val = _binary'&5588111932524634112????M????M\0m
2012-03-30T22:37:51 310	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100155','4282112789',1333147070950,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '4282112789', timestamp = 1333147070950, val = _binary'&5588103829129306112???M???M\0member:26004447\Ztwitt
2012-03-30T22:37:51 313	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100194','3830792371',1333147070964,_binary'&5588114302306394112?????M?????M\0member:11843038\Ztwitter:tweet?INFOGRAPHIC: Facebook Plugins Boost Retail Sales http://t.co/U4erO6Vp #socialmedia\0`INFOGRAPHIC: Facebook Plugins Boost Retail Sales(http://t.co/U4erO6Vp?Online marketing outfit Monetate urged retailers to allow shoppers to log in via Facebook and other social networks, rather than requiring them to create guest accounts.\0\0\0\0\0?http://www.allfacebook.com/wordpress/wp-content/uploads/2012/0
2012-03-30T22:37:51 318	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100177','59640738',1333147070955,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '59640738', timestamp = 1333147070955, val = _binary'&5588097738999898112?????M?????M\0member:14884174\Ztwitter:twee
2012-03-30T22:37:51 320	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100182','2561164572',1333147070956,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2561164572', timestamp = 13
2012-03-30T22:37:51 321	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100197','1738156021',1333147070967,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1738156021', timestamp = 1333147070967, val = _binary'&558811637
2012-03-30T22:37:51 323	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100027','539253563',1333147070705,_binary'&5588101706811482112?????M?????M\0member:51345348\Ztwitter:tweet?The Death of Pay Per Click Advertising (PPC) | Social Media Today http://t.co/LqZYHg0R\0LThe Death of Pay-Per-Click Advertising(http://t.co/LqZYHg0R?For something that’s been around for just a few years, PayPer Click advertising, or PPC has become an established part of online marketing for many companies.\0\0\0\0\0?http://www.tomorrow-people.com/Portals/103687/images/eguide-download-death-of-p
2012-03-30T22:37:51 328	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100049','1736829286',1333147070711,_binary[BINARY]m sorry about that. I thought I had changed it last night. http://t.co/YLs7GOhm\0\\Comic Book Fix: Wondercon News and New Reviews(http://t.co/YLs7GOhm?For the first time since it began Wondercon was held last weekend somewhere other than the Bay Area. Originally held in Oakland,...\0\0\0\0\0?http://donthatethegeek.com/wp-content/uploads/2012/03/capt-marve
2012-03-30T22:37:51 330	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100187','1402373790',1333147070959,_binary[BINARY]m starting to think that,what I really look for in a relationship is how to ruin it. (•_•)/\" http://tl.gd/gi1dk8 · Reply Report post ( ?)...\0\0\0\0\0Nht
2012-03-30T22:37:51 332	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100172','2492569955',1333147070954,_binary'&5588118655993946112?????M?????M\0member:32604513\Ztwitter:tweet?I gave @rmc47 +K about Amateur Radio on @klout http://t.co/TYxrcHum\0\Zrmc47 | Klout(http://t.co/TYxrcHum?Klout is the Standard for Influence. Join Klout to discover your influence and compare with others you may know.\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0,li.verbs.twitter.Tweet\0?{\"is-retweet\":\"false\",\"twitter-shareid\":\"182512239830507522\",\"twitter-userid\":\"1
2012-03-30T22:37:51 333	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100117','3083785083',1333147070941,_binary[BINARY]altro le storie della vita
2012-03-30T22:37:51 335	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100034','3182442425',1333147070706,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3182442425', timestamp = 1333147070706, val = _binary'&5588105112586330112?????M?????M\0member:25124149\Ztwitter:tweet0#goodnight tweeps :
2012-03-30T22:37:51 336	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100092','1450011262',1333147070939,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1450011262', timestamp = 1333147070939, val = _binary'&5588109780846682112?????M???
2012-03-30T22:37:51 337	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100160','4198764407',1333147070951,_binary[BINARY],1) ON DUPLICATE
2012-03-30T22:37:51 338	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100148','2769565431',1333147070949,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2769565431', timestamp = 1333147070949, val = _binary'&5588109998950490112?????M?????M\0 member:114412993\Ztwitter:t
2012-03-30T22:37:51 339	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100041','3763923515',1333147070708,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3763923515', timestamp = 1333147070708, val = _binary'&558811846
2012-03-30T22:37:51 340	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100153','3958620677',1333147070949,_binary'&5588104424720474112É???MÉ???M\0member:19226152\Ztwitter:tweet?The 6 Steps to Lead Management: From Blind Date to Married with Children {Free Guide} http://t.co/tSEChKww\0>The Six Steps to Lead Nurturing(http://t.co/tSEChKww?Done right proper lead nurturing creates more educated buyers, helps you better understand their needs, and ultimately means more revenue. According to Aberdeen research companies that are Best-in-Class in the lead management...\0\0\0\0\
2012-03-30T22:37:51 345	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100104','3104954688',1333147070940,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3104954688', timestamp = 1333147070940, val = _binary'&5588112414869594112?????M?????M\0 member:14405
2012-03-30T22:37:51 346	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100146','94531199',1333147070948,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '94531199', timestamp = 1333147070948, val = _binary'&5588097747388506112?????M???
2012-03-30T22:37:51 348	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100005','828161670',1333147070701,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '828161670', timestamp = 1333147070701, val = _binary'&5588103011240026112?????M?????M\0member:70154336\Ztwitter:tweet0@djmyztiko saludo bes
2012-03-30T22:37:51 356	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100136','2805539638',1333147070947,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2805539638', timestamp = 1333147070947, val = _binary'&5588099014068314112
2012-03-30T22:37:51 358	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100152','2954754941',1333147070949,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2954754941', timestamp = 1333147070949, val
2012-03-30T22:37:51 360	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100179','1209321287',1333147070956,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1209321287', timestamp = 1333147070956, val = _binar
2012-03-30T22:37:51 361	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100184','3942671434',1333147070957,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3942671434', timestamp = 1333147070957, val = _binary'&55
2012-03-30T22:37:51 362	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100143','688560804',1333147070948,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '688560804', timestamp = 1333147070948, val = _bin
2012-03-30T22:37:51 365	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100133','1842316616',1333147070946,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1842316616', timestamp = 1333147070946, val = _binary'&5588098166818906112????
2012-03-30T22:37:51 366	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100170','1604355369',1333147070954,_binary'&5588102616975450112?????M?????M\0member:29132147\Ztwitter:tweet?@DJTSUNAMI Thanks for the info. Check out my business http://t.co/HmH8EH3L\0Philip Irwin(http://t.co/HmH8EH3L?Thanks for checking out my site. I am so excited about the Body by Vi™ Challenge! This 90 Day Challenge has already helped people lose millions of pounds! There are tens of thousands of people joining each month! The Body by...\0\0\0\0\0lhttp://pirwin01.myvi.net/Images/3825627/692510/3
2012-03-30T22:37:51 367	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100150','870301732',1333147070949,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '870301732', timestamp = 13331470709
2012-03-30T22:37:51 368	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100063','1680145577',1333147070717,_binary'&5588140298602586112?????M?????M\0member:91857902\Ztwitter:tweet?It doesn’t get better than \"Healthy Living and Simple Exercising\". Read now. http://t.co/9F3XJyWa\0HHealthy Living and Simple Excersing!(http://t.co/9F3XJyWa?All of us hear a lot about living a healthy lifestyle, but what does that mean? The trick is making small changes...taking more steps, having an extra glass of water…..SIMPLE EXERCISING … just a few ways to HEALTHY LIVING....\0\0\0\0\0\0
2012-03-30T22:37:51 369	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100185','1476650665',1333147070957,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1476650665', timestamp = 1333147070957, va
2012-03-30T22:37:51 371	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100178','1429820402',1333147070955,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1429820402', timestamp = 1333147070955, val = _binary'&5588119343859802112?????
2012-03-30T22:37:51 372	espresso	localhost	ACTIVE	00:01	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414099989','3189909337',1333147070698,_binary'&5588104676378714112?????M?????M\0member:86414499\Ztwitter:tweetJPhotoset: Sheep! http://t.co/Zv6a6olr\0 Sheep!(http://t.co/Zv6a6olr?I discover great joy in occasionally doodling and staring off into space. I often find myself caught up in my own imagination and my incredibly wild and made up stories. If I’m lucky I’ll remember to write them all down, but I...\0\0\0\0\0zhttp://25.media.tumblr.com/tumblr_m0w5rtc1bh1qlw78wo1_250.jpg\0\0\0\0\0\0\0\0twitter\0
2012-03-30T22:37:51 373	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100078','3906349624',1333147070771,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3906349624', timestamp = 1333147070771, val = _binary'&5588108254120026112?????M?????M\0member:97314756linkedin:share:lytec - http://ping.fm/kzNzG\0\0(http://ping.fm/kzNzG\0\0\0\0\0\0\0\0\0\0\0linkedin\0\0\0\0\0\0\0\0\0enUS\0\0\
2012-03-30T22:37:51 374	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100056','419238775',1333147070713,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '419238775', timestamp = 1333147070713, val = _binary'&5588108228954202112?????M?????M\0member:
2012-03-30T22:37:51 375	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100167','2979443188',1333147070952,_binary'&5588095197251674112?????M?????M\0member:54230092\Ztwitter:tweetrI just uploaded \"Untitled\" on Vimeo: http://t.co/iv1mUKpH\0Untitled(http://t.co/iv1mUKpH?Vimeo is a respectful community of creative people who are passionate about sharing the videos they make. Use Vimeo if you want the best tools and highest quality video in the universe.\0\0\0\0\0dhttp://b.vimeocdn.com/ts/267/995/267995999_640.jpg\0\0\0\0\0\0\0\0twitter\0\0\0\0\0\0\0\0\0enUS\0\0\0\0\0
2012-03-30T22:37:51 377	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100012','2463851841',1333147070702,_binary'&5588113715103834112????M????M\0 member:107334918\Ztwitter:tweetV@Abrysnika ??? ????? - http://t.co/8kW3x04S\0??????: Startup Crash Test 29 New Horizons. ????? vs ?????? ?????(http://t.co/8kW3x04S?????????? ??????! ?? ?????????? ??? ?? Startup Crash Test 29 New Horizons. ????? vs ?????? ?????. ?????? ?????? ??????? ???? ? 1605 ???? (407 ??? ?????), ?????? ????????? – ? 1938 ???? (84 ???? ?????). ???????? ???????? ? 1982...\0\0\0\0\0\0\0\0\0\0twitter\0\0\0\
2012-03-30T22:37:51 378	espresso	localhost	ACTIVE	00:01	1	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100124','1111198951',1333147070944,_binary'&5588138310502490112?????M?????M\0member:10072192linkedin:share?Immediately Need - Supply Chain Manager ($70-$80k) and Supply Chain Director ($120-$150k) - El Segundo - prefer contract to hire but open to direct hire. Exciting company growing non-stop looking for an Energetic, Outgoing person to join their team. Email me ASAP - mhayden@century-group.com\0\0\0\0\0\0\0\0\0\0\0\0\0\0linkedin\0\0\0\0\0\0\0\0\0enUS\0\0\0\0.li.verbs.linkedin.Share\0<{\"li.verbs.l
2012-03-30T22:37:51 389	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100158','3728863712',1333147070951,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3728863712', timestamp = 1333147070951, val = _binary[BINARY], schema_version = 1
2012-03-30T22:37:51 390	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100129','2525550395',1333147070945,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2525550395', timestamp = 1333147070945, val = _binary'&5588122669942874112?????M?????M\0member:27789140\Ztwitte
2012-03-30T22:37:51 391	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100165','360269205',1333147070952,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '360269205', timestamp = 1333147070952, val = _bina
2012-03-30T22:37:51 392	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100166','2505414985',1333147070953,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2505414985', timestamp = 1333147070953, val = _binary[BINARY], schema_version = 1
2012-03-30T22:37:51 393	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100122','2198482163',1333147070943,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '2198482163', timestamp = 1333147070943, val = _binary'
2012-03-30T22:37:51 394	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100135','3838572188',1333147070946,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '3838572188', timestamp = 1333147070946, val = _binary'&5588121671698522112?????M?????
2012-03-30T22:37:51 395	espresso	localhost	ACTIVE	00:01	0	INSERT INTO `ActivityEvent` (`id`,etag, timestamp, val, schema_version) VALUES('414100070','1358400936',1333147070727,_binary[BINARY],1) ON DUPLICATE KEY UPDATE etag= '1358400936', timestamp = 1333147070727, val = _binary'&5588121801721946112?????


